segment_name,segment_id,point_index,longitude,latitude,plate1,plate2,boundary_type
WL-AU,38,2,141.483,-5.7274,WL,AU,:OSR
WL-AU,38,3,142.231,-5.98645,WL,AU,:OSR
WL-AU,38,4,142.956,-6.29475,WL,AU,:OSR
WL-AU,38,5,143.569,-6.55817,WL,AU,:OSR
WL-AU,38,6,144.136,-6.81309,WL,AU,:OSR
WL-AU,38,7,144.74,-7.02342,WL,AU,:OSR
WL-AU,38,8,145.249,-7.37364,WL,AU,:OSR
WL-AU,38,9,145.666,-7.66091,WL,AU,:OSR
WL-AU,38,10,146.398,-8.10254,WL,AU,:OSR
WL-AU,38,11,146.918,-8.41044,WL,AU,:OSR
WL-AU,38,12,146.954,-8.59828,WL,AU,:OSR
WL-AU,39,0,148.587,-7.39451,WL,AU,:OSR
WL-AU,39,1,149.314,-7.03217,WL,AU,:OSR
WL-AU,39,2,149.86,-6.93936,WL,AU,:OSR
WL-AU,39,3,150.146,-6.88149,WL,AU,:OSR
WL-AU,39,4,150.663,-6.69359,WL,AU,:OSR
WL-AU,39,5,151.148,-6.44252,WL,AU,:OSR
WL-AU,39,6,151.519,-6.21031,WL,AU,:OSR
WL-AU,39,7,151.876,-5.92553,WL,AU,:OSR
WL-AU,39,8,152.257,-5.7549,WL,AU,:OSR
WL-AU,39,9,152.653,-5.64024,WL,AU,:OSR
WL-AU,39,10,153.107,-5.74072,WL,AU,:OSR
WL-AU,39,11,153.519,-5.94643,WL,AU,:OSR
WL-AU,39,12,153.93,-6.265,WL,AU,:OSR
WL-AU,40,0,153.93,-6.265,WL,AU,:OSR
WL-AU,40,1,154.225,-6.50689,WL,AU,:OSR
WL-AU,40,2,154.54,-6.81779,WL,AU,:OSR
WL-AU,40,3,154.927,-7.29284,WL,AU,:OSR
WL-AU,41,0,154.927,-7.29284,WL,AU,:OSR
WL-AU,41,1,155.454,-7.48875,WL,AU,:OSR
WL-AU,42,0,155.454,-7.48875,WL,AU,:OSR
WL-AU,42,1,155.812,-7.70595,WL,AU,:OSR
WL-AU,42,2,156.047,-7.88376,WL,AU,:OSR
WL-AU,42,3,156.296,-8.17405,WL,AU,:OSR
WL-AU,43,0,148.587,-7.39451,WL,AU,:OSR
WL-AU,43,1,148.733,-7.47525,WL,AU,:OSR
WL-AU,43,2,148.944,-7.60693,WL,AU,:OSR
WL-AU,43,3,149.148,-7.66468,WL,AU,:OSR
WL-AU,43,4,149.334,-7.66492,WL,AU,:OSR
WL-AU,43,5,149.609,-7.62419,WL,AU,:OSR
WL-AU,43,6,149.866,-7.61219,WL,AU,:OSR
WL-AU,43,7,150.173,-7.629,WL,AU,:OSR
WL-AU,43,8,150.555,-7.68698,WL,AU,:OSR
WL-AU,43,9,150.917,-7.75724,WL,AU,:OSR
WL-AU,43,10,151.307,-7.85219,WL,AU,:OSR
WL-AU,43,11,151.68,-7.95532,WL,AU,:OSR
WL-AU,43,12,152.062,-8.10364,WL,AU,:OSR
WL-AU,43,13,152.411,-8.26014,WL,AU,:OSR
WL-AU,43,14,152.685,-8.38779,WL,AU,:OSR
WL-AU,43,15,152.959,-8.54419,WL,AU,:OSR
WL-AU,43,16,153.108,-8.68401,WL,AU,:OSR
WL-AU,43,17,153.17,-8.78265,WL,AU,:OSR
WL-AU,43,18,153.237,-8.88951,WL,AU,:OSR
WL-AU,43,19,153.255,-9.18615,WL,AU,:OSR
AU-WL,44,0,151.654,-9.76005,AU,WL,:CRB
AU-WL,44,1,151.545,-9.67589,AU,WL,:CRB
AU-WL,44,2,151.005,-9.68138,AU,WL,:CRB
AU-WL,44,3,150.466,-9.68686,AU,WL,:CRB
AU-WL,44,4,150.245,-9.94531,AU,WL,:CRB
AU-WL,44,5,149.676,-9.80087,AU,WL,:CRB
AU-WL,44,6,149.133,-9.35255,AU,WL,:CRB
AU-WL,44,7,148.751,-9.56973,AU,WL,:CRB
AU-WL,44,8,148.207,-9.21176,AU,WL,:CRB
AU-WL,44,9,147.539,-8.88649,AU,WL,:CRB
AU-WL,44,10,146.954,-8.59828,AU,WL,:CRB
AU-WL,45,0,156.296,-8.17405,AU,WL,:CRB
AU-WL,45,1,156.467,-8.3819,AU,WL,:CRB
AU-WL,45,2,156.706,-8.5629,AU,WL,:CRB
AU-WL,45,3,156.782,-8.60178,AU,WL,:CRB
AU-WL,45,4,156.858,-8.61536,AU,WL,:CRB
AU-WL,45,5,156.935,-8.64158,AU,WL,:CRB
AU-WL,45,6,157.049,-8.70619,AU,WL,:CRB
AU-WL,45,7,157.177,-8.74562,AU,WL,:CRB
AU-WL,45,8,157.241,-8.7843,AU,WL,:CRB
AU-WL,45,9,157.317,-8.82313,AU,WL,:CRB
AU-WL,45,10,157.419,-8.9002,AU,WL,:CRB
AU-WL,45,11,157.572,-8.96515,AU,WL,:CRB
AU-WL,45,12,157.648,-9.00394,AU,WL,:CRB
AU-WL,45,13,157.724,-9.06805,AU,WL,:CRB
AU-WL,45,14,157.827,-9.10708,AU,WL,:CRB
AU-WL,45,15,157.916,-9.15863,AU,WL,:CRB
AU-WL,45,16,157.992,-9.21004,AU,WL,:CRB
AU-WL,45,17,158.056,-9.24866,AU,WL,:CRB
AU-WL,45,18,158.145,-9.31285,AU,WL,:CRB
AU-WL,45,19,158.273,-9.39006,AU,WL,:CRB
AU-WL,45,20,158.388,-9.44177,AU,WL,:CRB
AU-WL,45,21,158.478,-9.48058,AU,WL,:CRB
AU-WL,45,22,158.58,-9.50679,AU,WL,:CRB
AU-WL,45,23,158.709,-9.54586,AU,WL,:CRB
AU-WL,45,24,158.773,-9.55904,AU,WL,:CRB
AU-WL,45,25,158.85,-9.58499,AU,WL,:CRB
AU-WL,45,26,158.926,-9.6236,AU,WL,:CRB
AU-WL,45,27,159.003,-9.64952,AU,WL,:CRB
AU-WL,45,28,159.068,-9.68801,AU,WL,:CRB
AU-WL,45,29,159.119,-9.72641,AU,WL,:CRB
AU-WL,45,30,159.17,-9.7648,AU,WL,:CRB
AU-WL,45,31,159.221,-9.82854,AU,WL,:CRB
AU-WL,45,32,159.285,-9.87969,AU,WL,:CRB
AU-WL,45,33,159.362,-9.93092,AU,WL,:CRB
AU-WL,45,34,159.439,-9.96945,AU,WL,:CRB
AU-WL,45,35,159.503,-10.0206,AU,WL,:CRB
AU-WL,45,36,159.58,-10.0844,AU,WL,:CRB
AU-WL,45,37,159.644,-10.1229,AU,WL,:CRB
AU-WL,45,38,159.708,-10.1739,AU,WL,:CRB
AU-WL,45,39,159.772,-10.1997,AU,WL,:CRB
AU-WL,45,40,159.837,-10.2507,AU,WL,:CRB
AU-WL,45,41,159.914,-10.2765,AU,WL,:CRB
AU-WL,45,42,159.978,-10.3149,AU,WL,:CRB
AU-WL,45,43,160.068,-10.3787,AU,WL,:CRB
AU-WL,45,44,160.132,-10.417,AU,WL,:CRB
AU-WL,45,45,160.21,-10.4681,AU,WL,:CRB
AU-WL,45,46,160.287,-10.5192,AU,WL,:CRB
AU-WL,45,47,160.364,-10.5702,AU,WL,:CRB
AU-WL,45,48,160.493,-10.6341,AU,WL,:CRB
AU-WL,45,49,160.544,-10.6723,AU,WL,:CRB
AU-WL,45,50,160.622,-10.7233,AU,WL,:CRB
AU-WL,45,51,160.725,-10.787,AU,WL,:CRB
AU-WL,45,52,160.776,-10.8379,AU,WL,:CRB
AU-WL,45,53,160.867,-10.9142,AU,WL,:CRB
AU-WL,45,54,160.931,-10.9651,AU,WL,:CRB
AU-WL,45,55,160.996,-11.0287,AU,WL,:CRB
AU-WL,45,56,161.06,-11.0541,AU,WL,:CRB
AU-WL,45,57,161.125,-11.1304,AU,WL,:CRB
AU-WL,45,58,161.202,-11.1685,AU,WL,:CRB
AU-WL,45,59,161.306,-11.194,AU,WL,:CRB
AU-WL,45,60,161.384,-11.2321,AU,WL,:CRB
AU-WL,45,61,161.461,-11.2448,AU,WL,:CRB
AU-WL,45,62,161.552,-11.2829,AU,WL,:CRB
AU-WL,45,63,161.72,-11.3209,AU,WL,:CRB
AU-WL,45,64,161.798,-11.3589,AU,WL,:CRB
AU-WL,45,65,161.901,-11.3968,AU,WL,:CRB
AU-WL,45,66,162.018,-11.422,AU,WL,:CRB
AU-WL,45,67,162.109,-11.4345,AU,WL,:CRB
AU-WL,45,68,162.225,-11.4216,AU,WL,:CRB
AU-WL,45,69,162.354,-11.4212,AU,WL,:CRB
AU-WL,45,70,162.484,-11.4208,AU,WL,:CRB
AU-WL,45,71,162.626,-11.3823,AU,WL,:CRB
AU-WL,45,72,162.833,-11.356,AU,WL,:CRB
AU-WL,45,73,163.053,-11.3106,AU,WL,:CRB
AU-WL,45,74,163.195,-11.2908,AU,WL,:CRB
AU-WL,45,75,163.311,-11.2647,AU,WL,:CRB
AU-WL,45,76,163.505,-11.2381,AU,WL,:CRB
AU-WL,45,77,163.699,-11.1987,AU,WL,:CRB
AU-WL,45,78,163.854,-11.1848,AU,WL,:CRB
AU-WL,45,79,163.996,-11.1583,AU,WL,:CRB
AU-WL,45,80,164.151,-11.1443,AU,WL,:CRB
AU-WL,45,81,164.267,-11.1179,AU,WL,:CRB
AU-WL,45,82,164.409,-11.0913,AU,WL,:CRB
AU-WL,45,83,164.512,-11.0903,AU,WL,:CRB
AU-WL,45,84,164.641,-11.1143,AU,WL,:CRB
AU-WL,45,85,164.758,-11.1637,AU,WL,:CRB
AU-WL,45,86,164.901,-11.2002,AU,WL,:CRB
AU-WL,45,87,165.07,-11.2869,AU,WL,:CRB
AU-WL,45,88,165.252,-11.4113,AU,WL,:CRB
AU-WL,45,89,165.396,-11.5487,AU,WL,:CRB
AU-WL,45,90,165.514,-11.6864,AU,WL,:CRB
AU-WL,45,91,165.621,-11.8875,AU,WL,:CRB
AU-WL,45,92,165.715,-12.1266,AU,WL,:CRB
AU-WL,45,93,165.77,-12.3157,AU,WL,:CRB
AU-WL,45,94,165.838,-12.5171,AU,WL,:CRB
AU-WL,45,95,165.894,-12.744,AU,WL,:CRB
AU-WL,45,96,165.909,-12.8703,AU,WL,:CRB
AU-WL,45,97,165.952,-13.0721,AU,WL,:CRB
AU-WL,45,98,166.02,-13.2608,AU,WL,:CRB
AU-WL,45,99,166.09,-13.5126,AU,WL,:CRB
AU-WL,45,100,166.132,-13.6763,AU,WL,:CRB
AU-WL,45,101,166.154,-13.7794,AU,WL,:CRB
AU-WL,46,0,166.154,-13.7794,AU,WL,:CRB
AU-WL,46,1,166.161,-13.8276,AU,WL,:CRB
AU-WL,46,2,166.204,-13.9913,AU,WL,:CRB
AU-WL,46,3,166.234,-14.1805,AU,WL,:CRB
AU-WL,46,4,166.25,-14.3447,AU,WL,:CRB
AU-WL,46,5,166.252,-14.4205,AU,WL,:CRB
AU-WL,46,6,166.268,-14.5594,AU,WL,:CRB
AU-WL,46,7,166.271,-14.6859,AU,WL,:CRB
AU-WL,46,8,166.262,-14.8885,AU,WL,:CRB
AU-WL,46,9,166.213,-15.0413,AU,WL,:CRB
AU-WL,46,10,166.228,-15.1296,AU,WL,:CRB
AU-WL,46,11,166.217,-15.2437,AU,WL,:CRB
AU-WL,46,12,166.193,-15.3454,AU,WL,:CRB
AU-WL,46,13,166.209,-15.4337,AU,WL,:CRB
AU-WL,46,14,166.225,-15.5599,AU,WL,:CRB
AU-WL,46,15,166.227,-15.6737,AU,WL,:CRB
AU-WL,46,16,166.27,-15.7993,AU,WL,:CRB
AU-WL,46,17,166.285,-15.8875,AU,WL,:CRB
AU-WL,46,18,166.34,-15.9749,AU,WL,:CRB
AU-WL,46,19,166.395,-16.0875,AU,WL,:CRB
AU-WL,46,20,166.45,-16.1874,AU,WL,:CRB
AU-WL,46,21,166.506,-16.3,AU,WL,:CRB
AU-WL,46,22,166.562,-16.4378,AU,WL,:CRB
AU-WL,46,23,166.604,-16.538,AU,WL,:CRB
AU-WL,46,24,166.659,-16.6251,AU,WL,:CRB
AU-WL,46,25,166.728,-16.7372,AU,WL,:CRB
AU-WL,46,26,166.81,-16.8363,AU,WL,:CRB
AU-WL,46,27,166.868,-16.9866,AU,WL,:CRB
AU-WL,46,28,166.95,-17.0982,AU,WL,:CRB
AU-WL,46,29,167.059,-17.209,AU,WL,:CRB
AU-WL,46,30,167.155,-17.3074,AU,WL,:CRB
AU-WL,46,31,167.171,-17.3955,AU,WL,:CRB
AU-WL,46,32,167.215,-17.5206,AU,WL,:CRB
AU-WL,46,33,167.245,-17.6335,AU,WL,:CRB
AU-WL,46,34,167.275,-17.759,AU,WL,:CRB
AU-WL,46,35,167.32,-17.9219,AU,WL,:CRB
AU-WL,46,36,167.35,-18.0221,AU,WL,:CRB
AU-WL,46,37,167.394,-18.1472,AU,WL,:CRB
AU-WL,46,38,167.424,-18.2473,AU,WL,:CRB
AU-WL,46,39,167.455,-18.3601,AU,WL,:CRB
AU-WL,46,40,167.486,-18.4855,AU,WL,:CRB
AU-WL,46,41,167.504,-18.6113,AU,WL,:CRB
AU-WL,46,42,167.521,-18.7118,AU,WL,:CRB
AU-WL,46,43,167.607,-18.8859,AU,WL,:CRB
AU-WL,46,44,167.68,-19.0477,AU,WL,:CRB
AU-WL,46,45,167.727,-19.2356,AU,WL,:CRB
AU-WL,46,46,167.812,-19.3716,AU,WL,:CRB
AU-WL,46,47,167.886,-19.5332,AU,WL,:CRB
AU-WL,46,48,167.943,-19.6322,AU,WL,:CRB
AU-WL,46,49,168.003,-19.769,AU,WL,:CRB
AU-WL,46,50,168.075,-19.8926,AU,WL,:CRB
AU-WL,46,51,168.16,-20.0031,AU,WL,:CRB
AU-WL,46,52,168.191,-20.0903,AU,WL,:CRB
AU-WL,46,53,168.263,-20.2012,AU,WL,:CRB
AU-WL,46,54,168.335,-20.3246,AU,WL,:CRB
AU-WL,46,55,168.396,-20.4737,AU,WL,:CRB
AU-WL,46,56,168.512,-20.6457,AU,WL,:CRB
AU-WL,46,57,168.585,-20.7815,AU,WL,:CRB
AU-WL,46,58,168.645,-20.8926,AU,WL,:CRB
AU-WL,46,59,168.705,-21.0162,AU,WL,:CRB
AU-WL,46,60,168.776,-21.1015,AU,WL,:CRB
AU-WL,46,61,168.879,-21.261,AU,WL,:CRB
AU-WL,46,62,168.996,-21.4198,AU,WL,:CRB
AU-WL,46,63,169.054,-21.5055,AU,WL,:CRB
AU-WL,46,64,169.143,-21.6401,AU,WL,:CRB
AU-WL,46,65,169.215,-21.725,AU,WL,:CRB
AU-WL,46,66,169.288,-21.8225,AU,WL,:CRB
AU-WL,46,67,169.32,-21.9092,AU,WL,:CRB
AU-WL,46,68,169.419,-21.9801,AU,WL,:CRB
AU-WL,46,69,169.491,-22.0522,AU,WL,:CRB
AU-WL,46,70,169.577,-22.1236,AU,WL,:CRB
AU-WL,46,71,169.719,-22.2298,AU,WL,:CRB
AU-WL,46,72,169.835,-22.3499,AU,WL,:CRB
AU-WL,46,73,169.95,-22.4447,AU,WL,:CRB
AU-WL,46,74,170.036,-22.5157,AU,WL,:CRB
AU-WL,46,75,170.109,-22.5873,AU,WL,:CRB
AU-WL,46,76,170.221,-22.6442,AU,WL,:CRB
AU-WL,46,77,170.321,-22.7017,AU,WL,:CRB
AU-WL,46,78,170.42,-22.7591,AU,WL,:CRB
AU-WL,46,79,170.547,-22.8274,AU,WL,:CRB
AU-WL,46,80,170.66,-22.8838,AU,WL,:CRB
AU-WL,46,81,170.745,-22.9166,AU,WL,:CRB
AU-WL,46,82,170.842,-22.9486,AU,WL,:CRB
AU-WL,46,83,170.939,-22.968,AU,WL,:CRB
AU-WL,46,84,171.037,-22.9998,AU,WL,:CRB
AU-WL,46,85,171.162,-23.0299,AU,WL,:CRB
AU-WL,46,86,171.288,-23.0724,AU,WL,:CRB
AU-WL,46,87,171.385,-23.0915,AU,WL,:CRB
AU-WL,46,88,171.496,-23.1096,AU,WL,:CRB
AU-WL,46,89,171.62,-23.1268,AU,WL,:CRB
AU-WL,46,90,171.703,-23.1464,AU,WL,:CRB
AU-WL,46,91,171.854,-23.1491,AU,WL,:CRB
AU-WL,46,92,171.95,-23.1553,AU,WL,:CRB
AU-WL,46,93,172.06,-23.173,AU,WL,:CRB
AU-WL,46,94,172.197,-23.1763,AU,WL,:CRB
AU-WL,46,95,172.278,-23.1707,AU,WL,:CRB
AU-WL,46,96,172.361,-23.1775,AU,WL,:CRB
AU-WL,46,97,172.439,-23.1781,AU,WL,:CRB
CA-NA,47,0,-61.5534,18.9589,CA,NA,:OTF
CA-NA,47,1,-62.1765,19.2752,CA,NA,:OTF
CA-NA,47,2,-62.8467,19.5743,CA,NA,:OTF
CA-NA,47,3,-63.3598,19.6915,CA,NA,:OTF
CA-NA,47,4,-63.7601,19.7242,CA,NA,:OTF
CA-NA,47,5,-64.3436,19.7794,CA,NA,:OTF
CA-NA,47,6,-65.1285,19.8329,CA,NA,:OTF
CA-NA,47,7,-65.694,19.8288,CA,NA,:OTF
CA-NA,47,8,-66.2594,19.8246,CA,NA,:OTF
CA-NA,47,9,-67.0405,19.7543,CA,NA,:OTF
CA-NA,47,10,-67.5313,19.7213,CA,NA,:OTF
CA-NA,47,11,-68.0218,19.687,CA,NA,:OTF
CA-NA,47,12,-68.8528,19.589,CA,NA,:OTF
CA-NA,47,13,-69.4148,19.6961,CA,NA,:OTF
CA-NA,47,14,-69.9775,19.8015,CA,NA,:OTF
CA-NA,47,15,-70.6265,20.0022,CA,NA,:OTF
CA-NA,47,16,-71.2771,20.2005,CA,NA,:OTF
CA-NA,47,17,-71.8044,20.2665,CA,NA,:OTF
CA-NA,47,18,-72.3322,20.331,CA,NA,:OTF
CA-NA,47,19,-73.2385,20.2913,CA,NA,:OTF
CA-NA,47,20,-73.9942,20.1659,CA,NA,:OTF
CA-NA,47,21,-74.7486,20.0372,CA,NA,:OTF
CA-NA,47,22,-75.2388,19.9902,CA,NA,:OTF
CA-NA,47,23,-75.7287,19.9419,CA,NA,:OTF
CA-NA,47,24,-76.3564,19.8453,CA,NA,:OTF
CA-NA,47,25,-76.9834,19.7465,CA,NA,:OTF
CA-NA,47,26,-77.6726,19.6228,CA,NA,:OTF
CA-NA,47,27,-78.3607,19.4965,CA,NA,:OTF
CA-NA,47,28,-79.011,19.3815,CA,NA,:OTF
CA-NA,47,29,-79.6604,19.2642,CA,NA,:OTF
CA-NA,47,30,-80.2095,19.1597,CA,NA,:OTF
CA-NA,47,31,-80.7579,19.0536,CA,NA,:OTF
CA-NA,47,32,-81.2563,18.9598,CA,NA,:OTF
CA-NA,47,33,-81.7541,18.8647,CA,NA,:OTF
CA-NA,47,34,-81.6893,18.3332,CA,NA,:OTF
CA-NA,47,35,-81.6248,17.8016,CA,NA,:OTF
CA-NA,47,36,-82.2442,17.6907,CA,NA,:OTF
CA-NA,47,37,-82.8646,17.6257,CA,NA,:OTF
CA-NA,47,38,-83.7058,17.4809,CA,NA,:OTF
CA-NA,47,39,-84.2479,17.344,CA,NA,:OTF
CA-NA,47,40,-84.9097,17.1066,CA,NA,:OTF
CA-NA,47,41,-85.6714,16.911,CA,NA,:OTF
CA-NA,47,42,-86.3195,16.6945,CA,NA,:OTF
CA-NA,47,43,-86.9661,16.4759,CA,NA,:OTF
CA-NA,47,44,-87.7228,16.2506,CA,NA,:OTF
CA-NA,47,45,-88.351,15.9583,CA,NA,:OTF
CA-NA,47,46,-88.8764,15.6222,CA,NA,:OTF
CA-NA,47,47,-89.3716,15.215,CA,NA,:OTF
CA-NA,47,48,-89.718,14.8151,CA,NA,:OTF
CA-NA,47,49,-90.0373,14.3923,CA,NA,:OTF
CA-NA,47,50,-90.426,13.9172,CA,NA,:OTF
CA-NA,47,51,-90.8103,13.3941,CA,NA,:OTF
CA-NA,47,52,-90.898,12.5837,CA,NA,:OTF
CA-NA,48,0,-90.898,12.5837,CA,NA,:OTF
CA-NA,48,1,-90.2927,12.5426,CA,NA,:OTF
CA-NA,48,2,-89.619,12.2948,CA,NA,:OTF
CA-NA,48,3,-88.9197,11.9992,CA,NA,:OTF
CA-NA,48,4,-88.319,11.6968,CA,NA,:OTF
CA-NA,48,5,-87.8901,11.3967,CA,NA,:OTF
CA-NA,48,6,-87.4621,11.0959,CA,NA,:OTF
CA-NA,48,7,-86.9749,10.5473,CA,NA,:OTF
CA-NA,48,8,-86.648,10.235,CA,NA,:OTF
CA-SA,49,0,-63.8782,10.5316,CA,SA,:CTF
CA-SA,49,1,-63.2327,10.5091,CA,SA,:CTF
CA-SA,49,2,-62.6409,10.4818,CA,SA,:CTF
CA-SA,49,3,-62.1579,10.4585,CA,SA,:CTF
CA-SA,49,4,-61.5422,10.4273,CA,SA,:CTF
CA-SA,49,5,-60.9266,10.3949,CA,SA,:CTF
CA-SA,49,6,-60.4573,10.3453,CA,SA,:CTF
CA-SA,49,7,-59.9882,10.2951,CA,SA,:CTF
CA-SA,49,8,-59.1214,10.22,CA,SA,:CTF
CA-SA,49,9,-58.6392,10.1902,CA,SA,:CTF
CA-SA,49,10,-58.1571,10.1597,CA,SA,:CTF
CA-SA,50,0,-58.1571,10.1597,CA,SA,:CTF
CA-SA,50,1,-57.7617,10.6345,CA,SA,:CTF
CA-SA,50,2,-57.5326,11.1438,CA,SA,:CTF
CA-SA,50,3,-57.4238,11.6612,CA,SA,:CTF
CA-SA,50,4,-57.4681,12.4273,CA,SA,:CTF
CA-SA,50,5,-57.568,13.1016,CA,SA,:CTF
CA-SA,50,6,-57.7107,13.874,CA,SA,:CTF
CA-SA,50,7,-57.7906,14.4989,CA,SA,:CTF
CA-SA,50,8,-57.9132,14.8642,CA,SA,:CTF
CA-SA,50,9,-58.2884,15.15,CA,SA,:CTF
CA-SA,50,10,-58.5263,15.2839,CA,SA,:CTF
CA-SA,50,11,-58.6661,15.4116,CA,SA,:CTF
CA-SA,50,12,-58.6919,15.7703,CA,SA,:CTF
CA-SA,50,13,-58.8011,15.9911,CA,SA,:CTF
CA-SA,50,14,-58.824,16.397,CA,SA,:CTF
CA-SA,50,15,-59.0883,16.9121,CA,SA,:CTF
CA-SA,50,16,-59.4648,17.2431,CA,SA,:CTF
CA-SA,50,17,-59.819,17.5484,CA,SA,:CTF
CA-SA,50,18,-60.0513,17.8225,CA,SA,:CTF
CA-SA,50,19,-60.2784,18.191,CA,SA,:CTF
CA-SA,50,20,-60.5338,18.5131,CA,SA,:CTF
CA-SA,50,21,-60.729,18.5946,CA,SA,:CTF
CA-SA,50,22,-60.912,18.8885,CA,SA,:CTF
CA-SA,50,23,-61.5534,18.9589,CA,SA,:CTF
CA-SA,51,0,-90.898,12.5837,CA,SA,:CTF
CA-SA,51,1,-91.3079,12.8322,CA,SA,:CTF
CA-SA,51,2,-91.7186,13.0801,CA,SA,:CTF
CA-SA,51,3,-92.0632,13.2712,CA,SA,:CTF
CA-SA,51,4,-92.2724,13.2233,CA,SA,:CTF
CA-SA,51,5,-92.5992,13.498,CA,SA,:CTF
CA-SA,51,6,-92.9619,13.7221,CA,SA,:CTF
CA-SA,51,7,-93.3094,13.7932,CA,SA,:CTF
CA-SA,51,8,-93.6558,14.0161,CA,SA,:CTF
CA-SA,51,9,-94.0552,14.2221,CA,SA,:CTF
CA-SA,51,10,-94.5422,14.4786,CA,SA,:CTF
CA-SA,51,11,-94.8729,14.6998,CA,SA,:CTF
CA-SA,51,12,-95.117,14.8866,CA,SA,:CTF
CA-SA,51,13,-95.4663,15.0902,CA,SA,:CTF
CA-SA,51,14,-95.7986,15.2765,CA,SA,:CTF
CA-SA,51,15,-96.219,15.3609,CA,SA,:CTF
CA-SA,51,16,-96.727,15.3601,CA,SA,:CTF
CA-SA,51,17,-97.2174,15.3584,CA,SA,:CTF
CA-SA,51,18,-97.6914,15.508,CA,SA,:CTF
CA-SA,51,19,-98.1657,15.6399,CA,SA,:CTF
CA-SA,51,20,-98.5878,15.7715,CA,SA,:CTF
CA-SA,51,21,-99.0281,15.9191,CA,SA,:CTF
CA-SA,51,22,-99.4347,16.134,CA,SA,:CTF
CA-SA,51,23,-99.806,16.298,CA,SA,:CTF
CA-SA,51,24,-100.336,16.4424,CA,SA,:CTF
CA-SA,51,25,-100.867,16.6363,CA,SA,:CTF
CA-SA,51,26,-101.703,17.0256,CA,SA,:CTF
CA-SA,51,27,-102.432,17.2799,CA,SA,:CTF
CA-SA,51,28,-103.2,17.6155,CA,SA,:CTF
CA-SA,51,29,-103.792,17.92,CA,SA,:CTF
CA-SA,51,30,-104.191,18.1383,CA,SA,:CTF
CA-SA,51,31,-104.406,18.209,CA,SA,:CTF
CA-SA,51,32,-104.725,18.3684,CA,SA,:CTF
CA-SA,51,33,-105.043,18.6216,CA,SA,:CTF
CA-SA,51,34,-105.247,18.7619,CA,SA,:CTF
CO-PA,52,0,-105.586,17.8808,CO,PA,:OSR
CO-PA,52,1,-105.399,17.7679,CO,PA,:OSR
CO-PA,52,2,-105.367,17.0308,CO,PA,:OSR
CO-PA,52,3,-105.398,16.2605,CO,PA,:OSR
CO-PA,52,4,-105.357,15.5576,CO,PA,:OSR
CO-PA,52,5,-105.32,15.1076,CO,PA,:OSR
CO-PA,52,6,-104.69,15.2745,CO,PA,:OSR
CO-PA,52,7,-104.563,14.6722,CO,PA,:OSR
CO-PA,52,8,-104.437,14.0698,CO,PA,:OSR
CO-PA,52,9,-104.181,13.3284,CO,PA,:OSR
CO-PA,52,10,-103.927,12.5868,CO,PA,:OSR
CO-PA,52,11,-103.772,11.8904,CO,PA,:OSR
CO-PA,52,12,-103.875,11.8723,CO,PA,:OSR
CO-PA,52,13,-103.807,11.4045,CO,PA,:OSR
CO-PA,52,14,-103.739,10.9366,CO,PA,:OSR
CO-PA,52,15,-103.628,10.2746,CO,PA,:OSR
CO-PA,52,16,-103.598,10.1232,CO,PA,:OSR
CO-PA,52,17,-104.296,10.0171,CO,PA,:OSR
CO-PA,52,18,-104.296,9.17474,CO,PA,:OSR
CO-PA,52,19,-104.258,8.45574,CO,PA,:OSR
CO-PA,52,20,-104.229,8.34001,CO,PA,:OSR
CO-PA,52,21,-103.595,8.37048,CO,PA,:OSR
CO-PA,52,22,-102.961,8.39993,CO,PA,:OSR
CO-PA,52,23,-102.81,7.79085,CO,PA,:OSR
CO-PA,52,24,-102.659,7.18172,CO,PA,:OSR
CO-PA,52,25,-102.558,6.35535,CO,PA,:OSR
CO-PA,52,26,-102.457,5.52897,CO,PA,:OSR
CO-PA,52,27,-102.32,4.65326,CO,PA,:OSR
CO-PA,52,28,-102.184,3.77753,CO,PA,:OSR
CO-PA,52,29,-102.259,3.75071,CO,PA,:OSR
CO-PA,52,30,-102.199,3.45816,CO,PA,:OSR
CO-PA,52,31,-102.219,3.23869,CO,PA,:OSR
CO-NZ,53,0,-99.7389,2.26882,CO,NZ,:OSR
CO-NZ,53,1,-99.657,2.19007,CO,NZ,:OSR
CO-NZ,53,2,-98.9175,2.11218,CO,NZ,:OSR
CO-NZ,53,3,-98.8886,2.21253,CO,NZ,:OSR
CO-NZ,53,4,-98.3674,2.14463,CO,NZ,:OSR
CO-NZ,53,5,-97.8463,2.07656,CO,NZ,:OSR
CO-NZ,53,6,-97.5512,2.08841,CO,NZ,:OSR
CO-NZ,53,7,-97.5851,1.89824,CO,NZ,:OSR
CO-NZ,53,8,-96.88,1.88568,CO,NZ,:OSR
CO-NZ,53,9,-96.175,1.87283,CO,NZ,:OSR
CO-NZ,53,10,-96.1202,2.23785,CO,NZ,:OSR
CO-NZ,53,11,-95.2241,2.22175,CO,NZ,:OSR
CO-NZ,53,12,-95.1982,2.50694,CO,NZ,:OSR
CO-NZ,53,13,-94.4044,2.43994,CO,NZ,:OSR
CO-NZ,53,14,-93.6107,2.37248,CO,NZ,:OSR
CO-NZ,53,15,-92.9279,2.29988,CO,NZ,:OSR
CO-NZ,53,16,-92.2451,2.22695,CO,NZ,:OSR
